31.0,17.0,20.0,2010.0,1.0,-82.78034715305833,-60.67153227723345,44.31263066209276,10
29.0,11.0,1.0,1950.0,1.0,-78.81914019089925,-89.83122826951258,39.89273312564606,10
30.0,5.0,6.0,2118.0,10.0,-104.84329719199874,-13.253540660292337,16.0536776480674,10
34.0,11.0,3.0,1965.0,2.0,-87.2421000151381,-86.31802293918317,-10.067977888305087,10
31.0,6.0,5.0,1913.0,6.0,-45.94148854721416,73.02034373997252,31.97129025753457,10
32.0,2.0,5.0,2150.0,12.0,-96.9221990152037,33.47800386454978,2.8925105668456377,10
34.0,1.0,21.0,1839.0,6.0,-24.4262499869379,84.5593916144489,20.137383280106683,10
35.0,29.0,4.0,2075.0,1.0,-99.45794889023718,-66.67171714811477,64.8643006974234,10
18.0,11.0,2.0,2050.0,1.0,-89.07743295593176,-38.178509593255455,8.41113274347866,10
23.0,30.0,4.0,1890.0,6.0,-30.87818511492038,79.12681996344557,2.2480194202549044,10
21.0,5.0,1.0,1998.0,2.0,-88.2262054803484,-55.988138946832755,-0.8724800906562253,10
22.0,1.0,5.0,2012.0,4.0,-86.33075515359067,-41.90337335011079,-19.53176628842526,10
23.0,11.0,22.0,2011.0,1.0,-83.60595962396302,-67.47374748856456,5.987802971959291,10
24.0,2.0,17.0,1194.0,3.0,154.7741444843889,-25.054451539616586,16.045977972675338,10
22.0,4.0,3.0,2158.0,5.0,-98.23506569885511,35.049882917475784,-13.618110407607054,10
21.0,4.0,3.0,1630.0,6.0,14.018914925115498,94.89112647172168,41.85071216299902,10
21.0,12.0,9.0,2122.0,7.0,-101.32655718400812,0.3863255813073724,22.3045297444184,10
23.0,2.0,19.0,2114.0,5.0,-85.69589444833072,56.23617494111172,4.20644436498589,10
25.0,22.0,12.0,2046.0,2.0,-85.5613512286785,-55.692200861797524,-7.553803006026839,10
22.0,5.0,8.0,2092.0,4.0,-84.91615088277854,38.30525177034541,3.6823276714523363,10
23.0,2.0,2.0,1869.0,6.0,-31.24425664786496,85.4121043729304,-14.30096002659103,10
23.0,11.0,0.0,2109.0,6.0,-81.42197930089739,53.489204971827185,10.835410340550984,10
25.0,5.0,1.0,2039.0,11.0,-64.42173954759346,66.52456780238438,-31.42703572401071,10
26.0,31.0,23.0,1935.0,4.0,-77.1919542766672,-80.26465001777716,-18.555604021558977,10
25.0,20.0,24.0,2011.0,6.0,-60.6925648782136,66.34895979606077,26.51252394140374,10
23.0,4.0,2.0,2017.0,7.0,-88.41131673321773,-67.45870727998765,10.46648266797698,10
24.0,5.0,6.0,1862.0,1.0,-62.00563453396433,-80.23882817121549,38.336858061200104,10
24.0,4.0,25.0,1260.0,3.0,154.24975263957737,-27.835708463947295,-1.5198976069825858,10
24.0,32.0,9.0,1975.0,1.0,-82.23264214242027,-82.05329834144854,8.973854102829906,10
26.0,1.0,21.0,1317.0,3.0,143.44537433263906,-27.34831216471107,-23.99460606839532,10
25.0,20.0,15.0,1783.0,6.0,-15.01394346580982,85.65569381945753,2.5328441010666274,10
24.0,10.0,26.0,1246.0,3.0,149.37765922526665,-31.73037747740009,-16.54926194977309,10
26.0,11.0,10.0,2063.0,1.0,-93.47818557938733,-59.858948469965085,19.359652719120906,10
28.0,33.0,4.0,2148.0,7.0,-108.1617466998449,-25.057331295864802,-10.684609514351413,10
29.0,5.0,27.0,2012.0,0.0,-86.03483394130059,-80.87327873235107,18.333452008081792,10
32.0,9.0,19.0,1305.0,3.0,142.89794431552536,-29.075698600235945,7.510733935811283,10
29.0,7.0,19.0,1612.0,6.0,24.972477711032194,108.35442390932347,26.114221883264136,10
26.0,2.0,7.0,2016.0,4.0,-86.79944824910437,-71.67961577278537,-12.970404930247772,10
28.0,5.0,28.0,2089.0,5.0,-99.66956267771228,-13.001796258848554,21.80758843873348,10
27.0,12.0,5.0,2164.0,13.0,-93.70398489091694,44.699503588451044,-5.959042292571796,10
27.0,7.0,7.0,1250.0,3.0,150.01451828121398,-27.34769850317361,-7.616098364592322,10
27.0,30.0,29.0,1971.0,7.0,-80.93088392424927,-71.55041670591062,-17.940168673611243,10
29.0,0.0,2.0,2115.0,2.0,-103.11789185641032,-35.297700223595655,-9.931959967915356,10
28.0,2.0,6.0,2061.0,10.0,-94.282306187587,-37.61552580646439,-29.7375289508697,10
30.0,2.0,6.0,2123.0,6.0,-86.51881189281015,56.49479030804898,23.63543990382483,10
30.0,4.0,7.0,2157.0,5.0,-100.52824936263835,40.977147188038714,38.8538241890912,10
28.0,5.0,30.0,1341.0,3.0,138.76848146008453,-33.16486703300097,-21.30239361911014,10
28.0,5.0,3.0,1973.0,5.0,-56.33168639248579,74.1593014409926,41.523455283615384,10
30.0,11.0,31.0,2076.0,10.0,-101.92863745660635,-60.36344427868501,9.408657126826444,10
33.0,2.0,32.0,2006.0,14.0,-91.42911674466737,-69.04693181672462,37.07804150715125,10
31.0,10.0,7.0,2210.0,5.0,-119.18941230800512,23.88475901490667,1.9470175550490787,10
34.0,2.0,33.0,1949.0,6.0,-59.41402650511312,56.07905957230207,48.468599124766605,9
30.0,11.0,34.0,1257.0,3.0,155.02616808757787,-26.145767299662484,-4.92621399312815,10
29.0,6.0,9.0,2186.0,5.0,-99.46008653785283,30.21614729789293,12.200991667283406,10
29.0,0.0,35.0,2013.0,1.0,-89.68334365555214,-71.76847872249338,-28.080719120454955,10
36.0,10.0,7.0,1750.0,6.0,-8.870052873442575,90.57760488350687,3.9494871921169894,9
36.0,5.0,36.0,1987.0,1.0,-70.98203499699707,-30.62262226710059,61.95837813777651,10
35.0,34.0,10.0,1206.0,3.0,153.9957102856331,-29.939907349349248,3.864272594833192,10
20.0,11.0,0.0,1969.0,10.0,-80.68202555795598,-71.0478367218214,-22.85970210748811,10
20.0,2.0,5.0,1967.0,1.0,-77.07360945379236,-80.3125985758189,-2.201732209477732,10
22.0,26.0,15.0,2093.0,10.0,-86.20568169659184,29.804583723689422,26.600029646979582,10
22.0,35.0,37.0,2055.0,10.0,-84.20684840172592,3.696164300907075,-20.1988049869954,10
22.0,3.0,8.0,1760.0,6.0,-4.380673586504767,93.43601951465848,15.34183225979664,10
21.0,11.0,19.0,2171.0,7.0,-107.88915229262071,-11.3237220833671,-11.887697258340735,10
23.0,11.0,35.0,1919.0,6.0,-44.554217033092996,77.08296593088747,15.671436160470495,10
21.0,4.0,36.0,1901.0,1.0,-61.63865640479514,-72.49472101670493,7.298885937779344,10
21.0,11.0,4.0,2053.0,1.0,-89.4650300988029,-51.73711355600744,5.710219105481838,10
22.0,4.0,32.0,2198.0,5.0,-107.89580438983312,29.91624470866024,0.19683432683421523,10
25.0,20.0,38.0,2002.0,7.0,-83.1773426850513,-74.01408335069864,0.3825809316051691,10
25.0,1.0,39.0,1967.0,8.0,-64.62505220166331,56.91872796294125,30.865637644976676,10
24.0,11.0,30.0,1966.0,4.0,-78.1188780480112,-56.27423631746867,2.4886252489827227,10
25.0,1.0,28.0,2029.0,8.0,-68.42880069156773,61.20241217701727,25.778829348408436,10
27.0,5.0,40.0,1983.0,4.0,-75.62035053219375,-69.29530761724419,20.14167239218464,10
27.0,1.0,31.0,2165.0,4.0,-108.8769278073566,-14.255980860255455,-12.501607541177401,10
27.0,4.0,41.0,1209.0,3.0,158.87656554046734,-22.480722987733255,-2.755955200182595,10
29.0,17.0,7.0,2111.0,4.0,-99.91270048868486,-7.617084018962743,-21.072803525763863,10
25.0,4.0,14.0,1972.0,10.0,-80.21269404651542,-57.80741856711826,0.4006252075822247,10
25.0,4.0,10.0,1942.0,6.0,-44.86722221939104,67.86423761656393,14.328412449408871,10
27.0,5.0,4.0,2213.0,5.0,-111.6809555908007,30.761174723487656,-2.1675073548183508,10
28.0,0.0,2.0,2066.0,0.0,-96.34598613755364,-16.718678984362132,13.70532446586153,10
27.0,36.0,42.0,1122.0,3.0,172.70335588403566,-28.93090772348359,-2.78681369316026,10
27.0,20.0,17.0,2165.0,5.0,-106.36678115829875,34.58296305361688,24.417944632872693,10
29.0,5.0,6.0,1987.0,2.0,-81.51025766998441,-58.00759391792175,-8.295357511049614,10
28.0,37.0,14.0,1874.0,13.0,-62.824160009980844,-65.76736892582491,-22.397577049673227,10
28.0,20.0,38.0,1809.0,1.0,-43.11000038310324,-35.800958878660346,86.96475355623913,10
28.0,2.0,0.0,2168.0,5.0,-99.55519987890204,28.937830776125328,16.196309232602054,10
28.0,11.0,43.0,2032.0,8.0,-70.08297143739114,59.18199851654056,51.137592453142176,10
26.0,10.0,44.0,1887.0,1.0,-70.20855280657474,-74.32030750545773,43.36366199293907,10
26.0,15.0,10.0,2114.0,4.0,-100.22978170547277,5.476238491548651,9.916179911305093,10
30.0,5.0,13.0,1987.0,0.0,-81.64203932650751,-65.27295982324216,-5.457104589365104,10
27.0,2.0,45.0,2037.0,10.0,-84.39636622621508,-38.12817802240807,2.844983813624754,10
31.0,9.0,7.0,2104.0,7.0,-88.75786689809749,10.377586305278676,43.521852817323555,10
30.0,0.0,17.0,1611.0,6.0,11.355841270534532,95.3593380545258,57.482477483298034,10
29.0,4.0,7.0,1862.0,6.0,-30.48744453602915,75.1373705387538,13.854854537667787,10
28.0,4.0,32.0,1190.0,3.0,161.83898541552693,-21.830284324141367,12.233173123738098,10
29.0,0.0,42.0,2086.0,8.0,-96.74253382766307,-2.0247937000452163,-10.129301534032598,10
29.0,5.0,4.0,1982.0,4.0,-87.40313103579494,-73.02762652606403,-1.272154364866416,10
29.0,1.0,38.0,1350.0,3.0,138.22007782202905,-30.46150413908283,-6.365813116819312,10
28.0,4.0,18.0,2038.0,8.0,-73.33063038625936,55.820693442659156,14.131095822301564,10
32.0,7.0,14.0,2143.0,6.0,-93.15067969529346,44.69367676790382,8.13208266651409,10
30.0,0.0,27.0,1952.0,6.0,-54.47607397161999,66.33440405781086,50.927918315957726,10
31.0,10.0,46.0,1162.0,3.0,160.47880627884007,-31.790314989563353,11.322577164230365,10
31.0,38.0,4.0,2185.0,11.0,-100.908725384562,38.08680225867757,-8.611264133572393,10
31.0,11.0,10.0,1866.0,6.0,-26.163166305939228,84.24765459825954,-0.9205589649263285,10
31.0,5.0,13.0,1737.0,6.0,-7.660445833696837,85.78503482926256,17.638862563355627,10
34.0,2.0,2.0,2208.0,11.0,-114.87096668253547,28.49006458269556,-15.067021585888304,10
32.0,39.0,47.0,1185.0,3.0,159.7117821748031,-24.41769881363273,5.174571384070029,10
33.0,10.0,17.0,2115.0,5.0,-85.37590801461113,52.43079761126999,24.94499975904875,10
34.0,5.0,13.0,1291.0,3.0,149.39670167198494,-22.056964776916917,-11.97501867564116,10
33.0,1.0,20.0,1962.0,7.0,-83.87103858404974,-96.90252271504032,-9.50695277455006,10
18.0,10.0,16.0,1266.0,3.0,146.34522564087598,-26.14147269810206,-5.464235056055982,10
19.0,40.0,18.0,1897.0,4.0,-60.97460113733908,-79.94448086390479,-7.871669602772151,10
22.0,1.0,38.0,2007.0,7.0,-85.54423295237957,-48.54863661129554,-32.22990924987473,10
20.0,2.0,48.0,1943.0,4.0,-80.8014044006598,-83.67332658400242,-4.731543813983626,10
21.0,17.0,9.0,1745.0,6.0,-4.12921427239191,82.68082792357328,15.274656385629315,10
22.0,11.0,3.0,2205.0,5.0,-103.8073525531113,28.414231762187516,17.897128025003198,10
25.0,29.0,43.0,2178.0,5.0,-103.43818783289765,19.274624583341758,-11.224567847500223,10
25.0,0.0,49.0,1284.0,3.0,150.04800305547488,-30.319172948282716,-11.646715181834141,10
21.0,13.0,6.0,1720.0,5.0,-5.698993676462039,85.87193507280269,-23.11790967404856,10
21.0,11.0,3.0,1855.0,7.0,-64.72901626618676,-97.17104256848269,-14.267782745891298,10
21.0,4.0,18.0,1651.0,6.0,17.895144160341903,92.02801975479217,9.807339932807025,10
24.0,2.0,28.0,2159.0,9.0,-99.90832536172141,31.29414235677159,-11.795362781896713,10
23.0,10.0,7.0,1995.0,7.0,-85.30263683510985,-65.59931689080328,-6.053961159938252,10
22.0,1.0,38.0,2115.0,8.0,-97.62371640872811,-4.234265807061428,-2.3680006164634655,10
22.0,1.0,38.0,2115.0,8.0,-97.62371640872811,-4.234265807061428,-2.3680006164634655,10
21.0,4.0,18.0,1847.0,10.0,-52.812974740980735,-74.94920274135224,-10.515050223411315,10
23.0,1.0,0.0,2087.0,10.0,-89.846200901584,23.187969013501885,21.232241982242257,10
22.0,11.0,2.0,2097.0,8.0,-90.65219064153999,25.479810598738933,23.286372114179834,10
30.0,12.0,22.0,2047.0,1.0,-78.81455082059445,-20.952278702386867,9.170288855633402,10
26.0,5.0,1.0,2005.0,4.0,-83.88879915654273,-48.25380425859406,-11.51856407177034,10
23.0,10.0,50.0,1935.0,1.0,-62.01066412162405,-61.30561020880607,40.03803919213053,10
25.0,28.0,36.0,1949.0,7.0,-77.61187058951269,-70.14838316378285,-4.611474631662587,10
28.0,2.0,28.0,1799.0,6.0,-12.574273383433242,83.71331640107688,6.931004619055001,10
30.0,17.0,29.0,1872.0,1.0,-58.351304320375036,-80.28063287329977,29.791748716401703,10
23.0,9.0,1.0,2054.0,5.0,-91.69387174939159,-1.462963842484016,-12.031675026332628,10
22.0,5.0,35.0,1207.0,3.0,155.02982118470936,-24.57558036773672,-3.1532012157839304,10
25.0,5.0,29.0,2117.0,10.0,-96.20474030253669,3.0103323539977387,8.362239660080412,10
25.0,10.0,13.0,2114.0,8.0,-94.64883067544694,17.661309617327525,-6.455392834612996,10
26.0,41.0,8.0,1692.0,6.0,11.677428117568189,93.24701044169208,7.567221270515997,10
26.0,5.0,48.0,1961.0,6.0,-48.62312368174973,70.65836602671327,9.048848982527204,10
26.0,10.0,17.0,2265.0,8.0,-123.15905454254717,17.44425159092304,-1.9791901019200993,10
24.0,6.0,51.0,2011.0,4.0,-90.62808578921475,-61.11091978759164,-11.39284956242403,10
26.0,10.0,27.0,1971.0,1.0,-67.08684341646139,-45.89011563988632,39.49691630086069,10
23.0,5.0,16.0,1911.0,0.0,-76.0256575519845,-94.58288133315932,-16.68880133127756,10
24.0,2.0,2.0,2049.0,2.0,-88.59195930547634,-39.9536919328374,-21.670629413120693,10
25.0,5.0,0.0,2071.0,8.0,-80.35188618254062,40.98860649748787,-12.742727100445276,10
24.0,42.0,10.0,1993.0,5.0,-76.26160153046824,36.36034844217121,33.020220488660414,10
24.0,29.0,52.0,1897.0,7.0,-59.57471624537577,-54.93381695343393,-14.417447740627036,10
25.0,43.0,12.0,1884.0,6.0,-36.887209309467075,74.33499557164012,16.253696790587334,10
26.0,8.0,36.0,2030.0,10.0,-83.91064496703459,-8.896442307038706,-29.96014269502149,10
25.0,2.0,48.0,1923.0,1.0,-62.22504183427311,-52.48394180195887,60.11909996615239,10
27.0,22.0,53.0,2045.0,8.0,-67.56456201664653,64.9365606105452,-8.101305873841858,10
28.0,5.0,29.0,1833.0,6.0,-25.049411075514172,81.54639437283863,14.412131756648575,10
25.0,41.0,54.0,2073.0,0.0,-93.94442031648055,-38.7623533114839,-16.879481597448972,10
26.0,5.0,6.0,2118.0,9.0,-92.84360846553014,35.78521542893397,8.26609211321898,10
27.0,10.0,16.0,2197.0,2.0,-112.452201664613,3.2178410812116907,-0.4617697705712099,10
29.0,2.0,55.0,2045.0,10.0,-88.01904564896593,-44.0487658732155,-9.499102570732047,10
25.0,2.0,56.0,1961.0,10.0,-79.37012838968693,-51.22225033622819,-17.0087437117006,1
29.0,2.0,54.0,2060.0,4.0,-93.63772608967473,-38.87162459304263,-12.201721163417234,10
27.0,44.0,14.0,1864.0,6.0,-26.352627908954993,78.0204327334127,1.2718123698688673,10
29.0,2.0,30.0,1971.0,6.0,-55.83801326238679,62.076583857742236,17.66674440427799,10
28.0,1.0,55.0,2174.0,5.0,-113.04370804175386,25.977854967207044,12.719189446345242,1
30.0,10.0,57.0,1961.0,1.0,-94.43564346459405,-83.17652174962079,-15.915375778651088,10
33.0,5.0,29.0,2059.0,5.0,-84.94039556071304,46.49924138011232,39.63736767720413,10
29.0,4.0,58.0,2053.0,10.0,-96.15862482404461,-56.354416540086,21.920460730029706,10
28.0,26.0,31.0,1942.0,8.0,-47.964459352682645,69.05602018863023,31.76618119722906,10
31.0,9.0,59.0,1922.0,6.0,-45.134299058614324,71.46254535604835,23.7895281334867,10
26.0,20.0,12.0,2167.0,10.0,-102.91144524011818,2.1327473683904445,2.1182577971291394,10
29.0,12.0,12.0,2141.0,8.0,-101.69355469759716,2.1735288287427057,3.094142426501275,10
30.0,11.0,10.0,1933.0,1.0,-66.20778122610128,-46.365608289820024,72.71474283769003,10
33.0,26.0,60.0,1984.0,11.0,-57.423535390208286,63.98794820355445,30.541109070216347,10
30.0,5.0,61.0,1273.0,3.0,149.80919173484384,-19.967692747869425,-2.7643594139241485,10
28.0,41.0,50.0,1299.0,3.0,144.682964637201,-25.67240246725845,-12.977611500576886,10
28.0,6.0,55.0,2143.0,10.0,-101.60872312045822,24.45073420251946,21.505294906615543,1
30.0,11.0,8.0,2040.0,1.0,-90.28760277935856,-60.77990664081104,13.102299026727604,10
30.0,2.0,15.0,1862.0,6.0,-37.69563851317092,67.28549396005957,5.332843716723318,10
31.0,12.0,6.0,1839.0,6.0,-25.92154406652867,73.21456364232323,31.09833652580743,10
32.0,11.0,30.0,1217.0,3.0,156.2341001103861,-24.396371547941605,-4.3879945559101765,10
30.0,13.0,22.0,1355.0,3.0,131.72001219752468,-31.720866728029424,-15.348054202049976,10
30.0,10.0,62.0,1182.0,3.0,161.12277474023807,-32.07716911819299,-10.441379294419534,10
30.0,1.0,19.0,2192.0,10.0,-109.12807859445705,11.709898105208095,4.478543235281642,10
32.0,5.0,11.0,2089.0,13.0,-97.07394877160608,-2.994938315720961,-5.512140735077265,10
31.0,0.0,16.0,2129.0,8.0,-95.29406363248223,34.82885182724994,-0.20436515505048505,10
32.0,5.0,8.0,2080.0,11.0,-80.2214585759461,46.60698623092985,-12.966368993363044,10
35.0,5.0,63.0,1200.0,3.0,159.41725717370232,-25.56581699291911,-0.8286188275639094,9
36.0,5.0,28.0,1293.0,3.0,138.39667091562546,-35.20948562166393,-9.253598910655036,9
22.0,19.0,11.0,1656.0,6.0,6.621280159301504,66.98737813102508,20.70722794951231,9
19.0,12.0,4.0,2006.0,4.0,-81.27931134019919,-62.62916204079987,3.221213060517826,10
23.0,1.0,0.0,2037.0,11.0,-68.50794378213598,42.46616077375431,-39.86159700471467,10
22.0,5.0,62.0,1268.0,3.0,140.51096807201432,-30.80020140331667,-11.85177360331704,10
22.0,5.0,62.0,1268.0,3.0,140.51096807201432,-30.80020140331667,-11.85177360331704,10
26.0,9.0,40.0,1949.0,2.0,-74.1671410808064,-76.0605157157356,26.644904081532953,10
23.0,5.0,35.0,1953.0,2.0,-63.267232796829546,-51.913328695653895,19.980399183095418,10
27.0,5.0,64.0,1938.0,5.0,-56.028594794442085,48.10910292375013,10.031170286403976,10
22.0,22.0,19.0,1929.0,1.0,-67.70843049074051,-69.08423890645994,-2.690742361053778,10
